SampleID;x1;x2;y;RandomEffect1;RandomEffect2
203;32.5;19.13022187;4.77962963;FRGL167;2011
204;105;18.90853912;36.1015873;FRGL168;2010
205;47.5;18.23265822;18.38333333;FRGL200;2008
206;13.33;20.54775341;0;FRHL02;2008
215;38.75;18.3727091;0;FRHL19;2008
222;140.33;19.18941464;12.05277778;FRHL21;2009
224;27.5;18.259353;40.20694444;FRHL23;2012
226;40;19.84092205;0.253703704;FRHL25;2010
228;21.75;18.00401162;11.00277778;FRHL40;2010
229;19.75;19.98484173;9.549074074;FRHL55;2010
230;67.5;18.92207995;7.051851852;FRHL56;2009
231;27.5;20.4467775;4.466666667;FRHL57;2008
232;45;20.43903989;6.131481481;FRHL59;2010
233;37.5;19.79681762;7.771296296;FRHL60;2011
234;26.33;19.89972794;6.813333333;FRHL61;2011
235;26.5;19.35693406;17.47685185;FRHL62;2009
236;19.33;19.55579084;0;FRHL63b;2012
237;26.75;19.43663152;5.124661247;FRHL65;2009
238;28.25;19.45365428;1.298148148;FRHL66;2009
239;18;19.61382297;0;FRHL67;2012
240;20.75;19.5948658;12.24305556;FRHL69;2010
