SampleID;x1;x2;y;RandomEffect
PTDO107;4;1;0;MES
PTDO109;4;1;0;MES
PTDO110;4;1;0;MES
PTDO111;4;1;0;MES
PTDO114;4;1;0;MES
PTDO118;3;1;0;HWS
PTDO119;3;1;0;HWS
PTDO121;3;1;0;HWS
PTDO133;3;2;0;HWS
PTDO134;3;1;0;MES
PTDO136;4;1;0;HWS
PTDO137;3;2;0;MES
PTDO150;4;1;0;MES
PTDO153;3;1;0;MES
PTDO155;4;1;0;MES
PTDO160;3;1;0;HWS
PTDO165;3;1;0;MES
PTDO181;3;1;0;HWS
PTDO190;3;1;0;HWS
PTDO192;3;1;0;HWS
PTDO198;1;1;0;HWS
PTDO200;4;2;0;HWS
PTDO204;3;1;0;MES
PTDO205;3;1;0;MES
PTDO206;3;3;0;MES
PTDO224;3;1;0;HWS
PTDO227;4;1;0;MES
PTDO234;4;1;0;HWS
PTDO251;1;1;0;HWS
PTDO257;4;1;0;MES
PTDO258;3;1;0;MES
PTDO261;3;1;0;MES
PTDO262;3;1;0;MES
PTDO264;3;1;0;HWS
PTDO271;4;1;0;MES
PTGU047;5;1;0;MES
PTGU077;4;1;0;MES
PTGU078;4;1;0;MES
PTGU087;5;1;0;MES
PTGU090;5;1;0;MES
PTGU146;1;1;0;MES
PTGU154;5;1;0;MES
PTMO003;3;1;0;HWS
PTMO006;3;1;0;HWS
PTMO007;3;1;0;HWS
PTMO060;3;2;0;HWS
PTMO061;3;1;0;HWS
PTMO062;3;1;0;HWS
PTMO071;3;1;0;HWS
PTMO073;3;1;0;HWS
PTTA002;5;1;0;MES
PTTA005;1;1;0;MES
PTTA006;4;1;0;MES
PTTA009;4;1;0;MES
PTTA011;3;1;0;MES
PTTA012;3;1;0;MES
PTTA013;3;2;0;MES
PTTA014;3;1;0;MES
PTTA039;5;1;0;MES
PTTA040;5;1;0;MES
PTTA041;3;1;0;MES
PTTA042;3;1;0;HWS
PTTA066;3;1;0;MES
PTTA069;3;1;0;MES
PTTA071;3;1;0;MES
PTTA115;3;1;0;MES
PTTA116;4;1;0;MES
PTTA117;4;1;0;MES
PTTA119;3;1;0;MES
PTTA121;4;2;0;HWS
PTTA123;3;2;0;MES
PTTA126;4;1;0;HWS
PTTA129;3;1;0;MES
PTTA133;3;1;0;MES
PTTA134;4;1;0;MES
PTTA138;4;1;0;MES
PTTA139;3;1;0;MES
PTTA144;4;2;0;MES
PTTA147;4;1;0;MES
PTTA148;4;1;0;MES
PTTA159;4;1;0;MES
PTTA161;3;1;0;MES
PTTA193;4;1;0;MES
PTTA194;4;1;0;MES
PTTA198;4;1;0;MES
PTTA202;4;1;0;MES
PTTA207;4;1;0;MES
PTTA246;4;1;0;MES
PTTA249;3;1;0;MES
PTTA253;3;1;0;MES
PTTA260;3;5;0;HWS
PTVO05;3;2;0;HWS
PTVO06;1;2;0;HWS
PTVO12;3;2;0;MES
PTVO22;3;2;0;MES
PTVO24;3;1;0;HWS
PTVO42;3;1;0;MES
PTVO52;1;1;0;HWS
RO.Si.03-36;1;1;0;MGR
RO.Si.04-40;3;1;0;MGR
RO.Si.04-44;3;1;0;LLR
RO.Si.04-53;3;1;0;LLR
RO.Si.04-71;3;1;0;MGR
RO.Si.04-76;1;1;0;MGR
RO.Si.04-78;1;1;0;MGR
RO.Si.04-79;1;1;0;MGR
RO.Si.04-80;1;2;0;MGR
RO.Si.04-81;1;1;0;MGR
RO.Si.04-82;1;1;0;LLR
RO.Si.04-86;1;1;0;LLR
RO.Si.04-91;1;1;0;LLR
RO.Si.04-92;1;2;0;LLR
RO.Si.06-15;1;1;0;LLR
RO.Si.06-16;1;1;0;MGR
RO.Si.06-17;1;1;0;MGR
RO.Si.06-18;1;1;0;LLR
RO.Si.07-15;1;1;0;MGR
SE0052;3;1;0;MGR
SE0059;4;1;0;MGR
SE0063;1;1;0;MGR
SE0105;4;1;0;MGR
SE0114;1;1;0;LLR
SE0235;4;1;0;MGR
SE0286;4;1;0;MGR
SE0341;1;1;0;MGR
SE0344;3;1;0;MGR
UK_EA10565;1;1;0;MGR
UK_EA10714;4;1;0;LLR
UK_EA10927;4;1;0;LLR
UK_EA118;4;1;0;MGR
UK_EA1212;4;1;0;LLR
UK_EA1275;4;1;0;MGR
UK_EA14598;1;1;0;MGR
UK_EA14620;4;1;0;LLR
UK_EA152;4;1;0;MGR
UK_EA2589;1;1;0;MGR
UK_EA3590;4;1;0;MGR
UK_EA3627;4;1;0;LLR
UK_EA3629;4;2;0;LLR
UK_EA3686;4;3;0;LLR
UK_EA3688;4;1;0;LLR
UK_EA3689;4;1;0;MGR
UK_EA3790;1;1;0;LLR
UK_EA4259;1;1;0;MGR
UK_EA5639;4;1;0;MGR
UK_EA5895;4;1;0;MGR
UK_EA6471;4;1;0;MGR
UK_EA726;4;1;0;LLR
UK_EA8305;1;1;0;MGR
UK_EA8533;4;2;0;LLR
PL_WIP019;1;1;1;LLR
DESR0394;1;1;2;LLR
DESR0370;3;2;2;LLR
UK_EA1434;4;1;2;MGR
HU_DUN140;1;2;3;MGR
PTDO116;3;1;3;HWS
UK_EA1430;4;1;3;MGR
UK_EA1433;4;1;3;MGR
ATYBBS220;1;3;4;MGR
DESR0578;3;3;4;LLR
UK_EA1431;4;1;4;MGR
DESR0513;3;2;5;LLR
PTDO108;4;1;5;MES
PTDO113;4;1;5;HWS
UK_EA4247;4;1;5;MGR
UK_EA902;1;1;6;LLR
FR06130027;3;1;6;MES
PTMO034;3;1;6;HWS
PL_WIP008;1;1;7;LLR
UK_EA14723;4;3;7;MGR
UK_EA6070;4;1;7;LLR
DESR0178;3;3;8;LLR
DESR0579;4;3;8;LLR
DESR0584;3;5;8;LLR
HU_KET111;1;1;8;LLR
HU_RON068;1;2;8;LLR
HU_TIS127;1;1;8;LLR
PTDO146;3;1;8;MES
UK_EA13439;4;1;8;LLR
RO.Si.02-19;1;1;9;LLR
PL_PAR080;1;1;9;MGR
PTDO189;3;1;9;HWS
PTVO19;3;2;9;MES
ATDETH485;3;5;10;MGR
DESR0500;3;1;10;MGR
UK_EA156;4;1;10;MGR
FR05402005;1;1;11;MGR
PL_SLU008;1;1;11;LLR
RO.Si.03-19;1;1;11;MGR
ATTAUG454;1;3;11;MGR
PTTA032;3;1;11;HWS
UK_EA8547;1;1;11;LLR
LTDU0007;1;1;12;LLR
LTMI0007;1;1;12;MGR
PL_REG006;1;1;12;LLR
PL_REG016;1;1;12;LLR
DESR0506;3;1;12;LLR
DESR0543;3;5;12;MGR
FR02680015;1;2;12;MGR
PL_LUP002;1;1;12;LLR
PL_WISLOK10;1;1;12;MGR
UK_EA7548;4;1;12;MGR
PL_PAR010;1;1;13;LLR
PL_PAS046;1;1;13;LLR
RO.Si.08-22;1;1;13;MGR
PL_BOB02;4;2;13;LLR
PTDO268;4;1;13;MES
UK_EA5837;4;1;13;LLR
UK_EA7363;1;1;14;LLR
FR02680046;3;2;14;MGR
UK_EA4550;4;1;14;LLR
IT_06900027PG;3;1;15;MES
PL_BOB20;3;2;15;MGR
PL_WER010;1;1;15;LLR
DESR0533;3;3;16;LLR
FR05311003;1;1;16;HWS
FR062B###1;1;1;16;MES
PTVO32;3;1;16;MES
UK_EA10419;1;1;16;MGR
PL_PAR012;1;1;17;LLR
DESR0521;3;3;17;LLR
HU_PEC058;1;5;17;LLR
PTTA035;3;1;17;HWS
RO.Si.04-6;1;2;17;MGR
PTTA034;1;1;18;MES
ATFISC157;1;2;18;MGR
HU_DUN139;1;5;18;MGR
PL_BEL03;3;1;18;LLR
ATAGER352;1;5;19;MGR
ATINN_534;1;5;19;MGR
ES_35_0983;3;1;19;MES
PL_SLU029;1;1;19;LLR
PTDO053;3;1;19;MES
PL_BIE04;1;1;20;LLR
PL_BIEDOL_SZ;1;1;20;LLR
PL_BIEWIS_SZ;1;1;20;LLR
CH_000659;4;5;20;MGR
FR01590039;4;1;20;MGR
PL_SKAWA80;4;1;20;MGR
PTMO025;3;1;20;HWS
UK_EA4673;4;1;20;LLR
IT_03920048UD;1;1;21;HWS
PL_SLU020;1;1;21;LLR
FR01590043;4;5;21;MGR
IT_06900057PG;1;3;21;MES
IT_06900154PG;1;1;21;MES
PL_LEB010;1;1;21;LLR
PL_SLE06;5;3;21;LLR
PTMO028;3;2;21;HWS
PL_WDA010;1;1;22;LLR
ATDETH471;3;5;22;MGR
PL_KAC02;3;5;22;MGR
PL_LEB023;1;1;22;LLR
PL_PAS039;1;2;22;LLR
PTLI014;1;1;22;MES
PTMO027;3;1;22;HWS
PTTA196;4;2;22;HWS
UK_EA106;1;1;22;MGR
UK_EA6473;4;1;22;MGR
PTTA213;3;1;23;HWS
RO.Si.02-17;1;1;24;MGR
ATURL_299;1;3;24;MGR
HU_SZI072;1;1;24;MGR
IT_03920049GO;5;1;24;MGR
IT_06900023PG;1;1;24;MES
PTDO183;3;1;24;HWS
UK_EA5783;1;1;25;MGR
PL_BOB48;1;2;25;LLR
RO.Si.01-7;1;2;25;MGR
UK_EA4360;4;1;25;MGR
ES_35_1572;1;1;27;MES
PL_WDA046;1;1;27;LLR
ATLAFN228;1;5;27;MGR
HU_GAL294;1;1;27;LLR
HU_TOL225;1;1;27;MGR
PTVO20;3;2;27;MES
PTVO53;3;1;27;HWS
SE0254;3;1;27;LLR
DESR0538;3;3;28;LLR
ES_35_0742;1;1;28;HWS
HU_ZAG415;1;2;28;MGR
PTMO033;3;1;28;HWS
RO.Si.04-10;1;1;29;MGR
IT_06900044PG;1;2;29;MES
PTDO207;3;1;29;MES
ATINN_495;1;5;30;MGR
LTMEGR02;1;1;30;LLR
PTDO034;3;1;30;MES
PTDO123;4;1;30;MES
UK_EA10421;3;1;30;MGR
PL_PAR082;1;1;31;LLR
PL_WIP011;1;1;31;LLR
DESR0518;3;3;33;MGR
ES_35_1591;4;5;33;MES
PL_BOB42;4;2;33;MGR
PL_WAS023;1;1;33;MGR
PTDO188;3;1;33;HWS
RO.Si.01-1;1;1;33;MGR
ATERLA227;1;5;35;MGR
DESR0501;3;3;35;MGR
RO.Si.01-3;1;1;36;MGR
PTDO013;3;1;36;HWS
PL_WDA012;1;1;37;LLR
IT_06900110PG;3;1;38;MES
PTTA093;1;1;40;MES
UK_EA12832;1;1;40;MGR
ES_35_0947;4;5;40;HWS
IT_05320011PE;1;1;40;HWS
PL_REG024;1;1;40;LLR
PTDO235;3;1;40;HWS
PTMO083;3;1;40;HWS
PTTA215;3;1;40;MES
SE0058;3;1;40;LLR
FR04720049;5;1;41;LLR
FR05321006;3;1;41;MGR
ATINN_563;1;5;42;MGR
FR02080031;3;1;42;MGR
FR04490047;4;1;42;LLR
ATINN_595;1;5;43;MGR
ATSALZ434;1;5;43;MGR
ATINN_645;1;5;44;MGR
DESR0072;3;2;44;LLR
ES_35_0700;3;1;44;HWS
ATENNS368;1;3;45;MGR
ES_35_0754;3;1;45;HWS
PL_BOB09;4;2;46;LLR
PTDO120;1;1;46;HWS
UK_EA12710;1;1;46;MGR
HU_ZAG216;1;1;47;LLR
SE0035;3;1;47;MGR
ES_35_0909;1;1;48;MES
ES_35_0991;1;1;48;HWS
HU_GYO418;1;2;48;LLR
RO.Si.04-27;3;1;48;MGR
UK_EA13886;4;1;49;MGR
RO.Si.04-8;1;1;50;MGR
ATAGER399;1;5;50;MGR
ATTHAY486;3;5;50;MGR
IT_06900087TR;1;1;50;MES
PL_NID05;4;1;50;LLR
PTDO064;3;1;50;MES
PTMO068;3;1;50;HWS
PTMO087;3;1;50;HWS
PTTA003;3;2;50;HWS
RO.Si.04-12;1;1;52;MGR
ES_35_1747;3;1;52;MES
FR02670087;4;2;52;MGR
SE0354;3;1;52;MGR
ES_35_0713;1;1;53;HWS
IT_06770003UD;3;2;53;MGR
PTDO054;4;1;53;MES
PTMO057;3;1;53;HWS
PTVO45;3;1;53;HWS
UK_EA5025;4;3;53;MGR
UK_EA5693;1;1;53;MGR
PTDO005;1;1;55;MES
HU_BAT380;1;1;56;LLR
DESR0583;3;3;56;LLR
PTMO005;3;1;56;HWS
ES_09_0003;1;1;57;HWS
RO.Si.06-12;1;1;57;LLR
ATKAMP203;1;3;57;MGR
PL_BOB27;4;2;57;MGR
RO.Si.03-55;1;1;57;MGR
FR02670086;3;3;58;LLR
IT_03920032UD;1;1;59;MGR
PL_WER005;1;1;59;LLR
ATPOEL711;3;5;59;MGR
FR02550078;3;1;59;MGR
PL_SLU013;1;1;59;LLR
ES_35_1495;3;1;60;MES
ES_35_1501;4;1;60;MES
IT_05470289PC;1;1;60;HWS
PTTA200;3;1;61;HWS
UK_EA12673;1;1;61;MGR
ES_35_1717;1;1;62;HWS
RO.Si.03-31;1;2;62;MGR
PL_WIP010;1;1;63;LLR
ES_13_0009;1;1;63;HWS
FR06340006;4;1;64;MGR
ES_35_1549;1;1;65;MES
PTDO012;3;1;66;HWS
IT_06900121TR;1;1;67;MES
ATDETH463;3;5;67;MGR
DESR0070;3;2;67;LLR
ES_35_1702;4;5;67;HWS
PL_JASZCZ10;4;2;67;MGR
PL_LUP029;1;1;67;LLR
PL_SLU032;1;1;67;LLR
SE0574;1;1;67;MGR
FR02670033;4;2;68;MGR
PTDO177;3;2;69;MES
UK_EA4498;4;1;69;LLR
ES_35_0954;1;3;70;HWS
PTDO187;3;1;70;HWS
IT_06900147PG;1;1;71;MES
PL_KAC14;4;1;71;LLR
PTDO126;1;2;71;HWS
RO.Si.02-10;1;1;71;MGR
UK_EA4241;4;2;72;MGR
ES_35_1574;1;2;73;HWS
UK_EA1157;4;1;73;MGR
IT_06770005UD;1;1;74;MGR
PL_DRA005;1;1;74;LLR
ATKAIN294;1;5;74;MGR
PTCA004;3;2;74;MES
UK_EA6301;4;1;74;MGR
ES_35_1649;3;1;75;MES
IT_06900134TR;1;1;75;MES
PL_PALECZ10;3;1;75;MGR
RO.Si.01-2;1;1;77;MGR
ES_35_1766;1;1;78;MES
RO.Si.03-4;1;1;78;MGR
ES_35_1522;3;1;78;MES
ES_35_1727;3;1;78;MES
PL_WISLOKA50;1;1;78;MGR
LTME0009;1;1;79;LLR
ES_35_0389;1;1;79;HWS
PL_WIP007;1;1;80;LLR
ATLAFN244;1;3;80;MGR
HU_BAB048;1;5;80;LLR
HU_SIO115;4;5;80;LLR
PTDO026;5;1;80;MES
PTVO43;3;1;80;MES
UK_EA10285;1;1;80;MGR
ATGRMU490;3;1;81;MGR
ES_35_0990;1;1;81;HWS
FR04870021;3;1;81;MGR
IT_06770026UD;3;5;81;MGR
UK_EA4362;1;1;81;MGR
IT_05470241CN;1;1;83;MGR
RO.Si.04-65;1;1;83;MGR
PTDO174;4;1;83;HWS
PTDO178;3;1;83;MES
PTLI004;3;1;83;MES
PTVO28;3;2;83;HWS
PL_LUP013;1;1;84;LLR
PL_WIAR10;4;3;84;LLR
PTAV001;1;2;85;HWS
RO.Si.06-4;1;1;85;MGR
SE0480;1;1;85;MGR
ES_35_1773;4;1;86;MES
FR05321003;3;2;86;MES
ATTRAU286;1;5;87;MGR
CH_000119;4;5;87;MGR
HU_KEN016;1;2;87;MGR
UK_EA5021;4;1;87;MGR
ATSALZ452;1;3;88;MGR
ES_35_0887;4;1;88;HWS
ES_35_1007;1;1;88;HWS
IT_06900025PG;1;2;88;MES
PL_PAS060;1;1;89;LLR
FR04560128;3;3;90;MGR
FR06340025;1;1;90;MGR
RO.Si.02-12;1;1;91;MGR
FR02880097;4;1;91;MGR
HU_ZAG413;4;2;91;LLR
SE0148;1;1;91;MGR
PTTA160;1;2;92;MES
PTTA165;3;1;92;MES
RO.Si.03-8;1;1;93;MGR
FR02570078;3;3;93;MGR
ES_35_0673;1;1;95;MES
ES_35_1726;3;1;95;MES
PL_KAC03;3;5;95;MGR
PL_WIP067;1;2;95;LLR
SE0049;3;1;98;MGR
PL_ELB001;1;1;100;LLR
PTLI026;1;2;100;HWS
PTRA055;1;1;100;MES
RO.Si.02-11;1;1;100;MGR
ATGOES407;1;3;100;MGR
ES_35_0616;1;1;100;HWS
ES_35_0957;1;5;100;HWS
PL_PIE01;3;1;100;LLR
PTDO065;3;1;100;MES
RO.Si.02-9;1;1;100;MGR
RO.Si.03-53;3;1;100;MGR
ES_35_0709;1;1;101;HWS
ES_35_0715;1;1;101;HWS
LTMIGR02;1;1;103;MGR
ATREAC670;1;5;103;MGR
LTNEST03;1;1;103;LLR
RO.Si.04-37;1;1;104;MGR
FR03510016;4;2;104;MGR
IT_06900098PG;1;2;104;HWS
PL_LEB003;4;1;104;LLR
FR06250157;3;1;105;MGR
PL_DRA036;3;1;105;LLR
ES_35_1513;3;1;106;MES
SE0163;3;1;106;MGR
UK_EA6425;1;1;107;MGR
PTVO21;1;2;107;MES
PTRA031;1;1;108;MES
ATMUR_836;1;5;108;MGR
DESR0068;3;2;108;LLR
UK_EA12292;4;2;108;MGR
ES_35_1560;4;2;109;MES
PTTA199;3;2;109;HWS
DESR0519;3;2;110;MGR
FR05241005;3;2;110;MGR
PL_MIE21;4;1;110;LLR
ES_35_1515;1;1;111;MES
HU_BIT008;1;1;111;MGR
ATSTEY398;1;1;111;MGR
RO.Si.03-12;1;1;111;MGR
PL_WETL20;3;1;112;MGR
RO.Si.04-50;1;1;113;MGR
FR06040099;1;2;113;MGR
UK_EA2569;4;1;113;MGR
PL_LOS02;4;1;114;LLR
PTTA163;3;1;115;HWS
PTVO03;3;1;116;HWS
IT_05320012PE;1;1;118;HWS
PL_WER036;1;1;118;LLR
PTCA008;3;1;119;MES
PTCA009;1;2;119;MES
DESR0562;3;3;120;LLR
ES_35_0633;1;1;120;HWS
IT_06770016UD;1;2;120;MGR
PL_WISLOKA40;1;1;120;MGR
UK_EA12645;1;1;120;MGR
UK_EA1886;4;3;120;MGR
PTDO180;1;1;121;HWS
CH_000396;5;3;121;MGR
FR03950037;1;1;122;LLR
ES_35_1671;3;1;123;HWS
PL_OSLAWA20;1;1;123;MGR
SE0564;1;1;123;MGR
IT_06770025UD;1;1;124;MGR
PL_WAS018;1;1;125;MGR
RO.Si.03-11;1;1;125;MGR
ATLECH856;1;5;125;MGR
ES_35_0817;1;1;125;MES
PL_LUB04;4;1;125;LLR
UK_EA3943;4;2;125;MGR
ES_13_0004;1;1;127;HWS
ATDETH432;3;5;127;MGR
FR01620068;1;1;127;MGR
RO.Si.01-10;1;1;127;LLR
ES_35_1552;1;1;128;HWS
ES_35_1497;5;2;128;MES
ES_35_0816;1;1;129;MES
ATMUR_293;3;5;129;MGR
FR04720056;3;1;129;MGR
FR05321005;1;1;129;HWS
PL_ZGD013;1;1;129;LLR
UK_EA4513;1;1;129;LLR
ATENNS765;1;5;131;MGR
ATGAIL496;1;5;131;MGR
ES_35_0740;1;1;131;HWS
IT_00070022VR;1;1;133;MGR
PL_SAN70;1;1;133;MGR
ATPULK177;4;5;133;LLR
ES_35_0891;1;1;133;HWS
ES_35_1521;3;1;133;MES
HU_KAP055;1;2;133;LLR
HU_NAG390;4;2;133;LLR
PTDO238;3;1;133;HWS
PTTA090;3;1;133;MES
UK_EA1169;1;1;133;MGR
UK_EA8678;4;1;133;MGR
